NombrePignorante,fc_trans,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,num_arms,faltas,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,dummy_choose_same3,dummy_trabajo9,pro_2,reincidence,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
705097616218e7,4285.7144,10463989,0,0,0,1,0,0,0,0,0,0,0,1,1860,100,40,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0.02424455810217514,0.001236979788111972,0.4128662776651775
706113833277e7,4285.7144,10463218,0,0,0,1,0,0,0,0,0,0,0,1,3070,100,23,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0.023855137261678056,7.435240897966955e-4,0.42656706012572965
714331162754e7,1032.53998,42124875,0,0,0,0,1,0,0,0,1,0,0,0,813.3333333333334,100,45,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0.024687497445737172,8.532031440207088e-4,0.5988255151872218
724657804378e7,4448.1313,78136432,0,0,0,0,0,1,0,0,0,1,0,0,800,100,70,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0.00459811438078139,1.0104035386215122e-4,0.4977402047638081
727801375825e7,2183.927525,42124986.25,1,0,0,0,0,0,0,0,1,0,0,0,1580,70,26,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0.017365369615381158,2.2736928593957345e-4,0.5322592477343938
727916581899e7,1075.21,78132692,0,0,0,0,1,0,0,0,0,1,0,0,1e3,100,43,1,0.5714286,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0.018358575857194106,5.665393923755424e-4,0.5695912707959878
739856483095e7,4673.7744,78136433,0,0,0,0,0,1,0,0,0,1,0,0,1390,30,21,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0.01416681050094624,1.8517100639668833e-4,0.5335777906855337
742913743616e7,6189.7798,10462487,0,0,0,0,1,0,0,0,0,0,0,1,5230,100,37,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,-0.0015080211088705448,4.10457422978681e-4,0.4183459128523961
750649980174e7,642.85712,5520258,0,0,0,0,1,0,0,1,0,0,0,0,150,100,40,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0.020856153391129287,0.0015999598936763779,0.6308787454564275
750949531265e7,2857.1428,3594009,1,0,0,0,0,0,1,0,0,0,0,0,2100,80,38,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0.019520514370525162,0.0010418369782688242,0.5106593240737798
754438548994e7,1642.6661,3592364,0,0,1,0,0,0,1,0,0,0,0,0,590,100,26,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0.00425905818666023,0.0012560668416249548,0.5962601396083114
7.5537299770800005e+018,4728.3159,80118332,0,0,0,0,1,0,0,0,0,0,1,0,1030,100,26,2,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0.011801080571267225,6.2838645268442e-4,0.5212697526474942
756229460949e7,7134.3242,42126547,0,0,0,1,0,0,0,0,1,0,0,0,1780,100,38,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0.02002966866805352,9.809887351202784e-4,0.49239941791713293
75873710977e8,1312.8245,42123670,0,0,0,1,0,0,0,0,1,0,0,0,390,100,21,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0.037965042699683905,6.010932002603604e-4,0.6001190456999994
762751039877e7,714.28571,10463543,0,0,0,0,0,1,0,0,0,0,0,1,300,80,35,4,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0.019594985107398065,0.0010919006891203034,0.44918587457733056
763128029101e7,4215.367566666667,80118576.5,0,1,0,0,0,0,0,0,0,0,1,0,743.3333333333334,100,62,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0.011848043083775898,4.87357821436667e-4,0.49422699256418823
767547756935e7,714.28571,80118633,0,0,1,0,0,0,0,0,0,0,1,0,2700,100,25,1,0.2857143,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0.0022493661344206006,8.031918709355637e-4,0.540784818370732
768691254186e7,1107.8599975,10463893.5,0,1,0,0,0,0,0,0,0,0,0,1,817.5,100,46,2,0.2857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.043682360858612046,4.769354491692411e-4,0.41605901234258064
769543619751e7,2857.1428,10463405,0,1,0,0,0,0,0,0,0,0,0,1,710,90,28,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0.017480263710779893,0.001117770731307731,0.4451310798496106
77400959781e8,1614.2871,78134423,1,0,0,0,0,0,0,0,0,1,0,0,730,100,34,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0.02525071322954045,3.3186171069357064e-4,0.5320881926427009
774425149013e7,2142.8572,80119113,0,0,0,0,1,0,0,0,0,0,1,0,760,90,46,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.02094434688823847,6.948373389978122e-4,0.5273547484985504
786406389866e7,1727.7001,78132465,0,0,0,0,1,0,0,0,0,1,0,0,1220,20,45,1,0.2857143,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0.011905269644759279,1.2958395760724313e-4,0.5737846943333025
790180563178e7,3054.380133333333,3592367,0,0,1,0,0,0,1,0,0,0,0,0,1490,100,55,1,0.14285715,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0.01430049760383631,8.271681648649763e-4,0.5880416901593698
794011930345e7,1813.4501,42124030,0,0,0,1,0,0,0,0,1,0,0,0,1160,100,22,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0.010784124099541301,2.2750795942720202e-4,0.5590576423716751
795062005758e7,1e4,78134724,0,0,0,1,0,0,0,0,0,1,0,0,4440,40,35,1,0.14285715,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0.019161201388887248,7.794154030982389e-4,0.4967526898046355
79506381884e8,7180.33514,80117030,0,1,0,0,0,0,0,0,0,0,1,0,3106,100,35,1,0.42857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0.02092333287951869,6.797437420536005e-4,0.5112592785536773
802615824279e7,3571.4285,78132557,1,0,0,0,0,0,0,0,0,1,0,0,1460,100,48,1,0.14285715,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0.01899226522832589,3.241185598452915e-4,0.49844978043270105
804530131103e7,8304.5,3594344,0,0,1,0,0,0,1,0,0,0,0,0,13620,100,39,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0.010261453449730373,0.002505061978531157,0.4949978649164726
813459692171e7,4062.083,78133942,0,0,0,0,1,0,0,0,0,1,0,0,2220,100,30,2,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0.0055975471219278415,6.969976612593378e-4,0.5898783393996414
81350594697e8,2142.8572,78132484,0,0,0,0,1,0,0,0,0,1,0,0,1310,100,36,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0.01997538164650773,3.1573325126800175e-4,0.5353814430036867
8.1461051103600005e+018,3891.7285,10463616,0,0,1,0,0,0,0,0,0,0,0,1,1100,100,25,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0.0019396332880986568,4.771052597635528e-4,0.4139509354910846
816004369083e7,4285.7144,42123984,0,1,0,0,0,0,0,0,1,0,0,0,1580,100,57,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.015208222021002516,4.8047447882834703e-4,0.46540543707429205
8.1901350289200005e+018,6428.5713,78133972,0,0,0,0,0,1,0,0,0,1,0,0,1500,90,41,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0.007991639611594901,1.5855268288250224e-4,0.46336199532203687
819933578211e7,3222.45,42124920,1,0,0,0,0,0,0,0,1,0,0,0,2500,100,65,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0.017229645272894587,2.789630928004783e-4,0.5352410487121785
8.2238091862799995e+018,1082.58,78131701,0,0,0,1,0,0,0,0,0,1,0,0,830,100,28,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0.03166842295823344,7.910737863205124e-4,0.5203992647234168
822921165625e7,1788.5599,78136190,1,0,0,0,0,0,0,0,0,1,0,0,1420,100,32,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0.011019021525559752,4.614364448469712e-4,0.569143763764431
826954387514e7,1205.0499,3592120,0,0,1,0,0,0,1,0,0,0,0,0,1090,100,62,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,-0.005708667188017121,3.646306906040297e-4,0.5822888614534659
82789739311e8,1785.5025,42125626.5,0,0,0,0,1,0,0,0,1,0,0,0,955,60,57,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0.027069550276914982,3.01868947478726e-4,0.5348420989201962
828728801453e7,537.45996,5522591,0,0,0,0,1,0,0,1,0,0,0,0,300,100,30,2,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0.024644483400256902,6.349314844471818e-4,0.6492671301890308
829430968703e7,4295.8926,78136428,0,0,0,0,0,1,0,0,0,1,0,0,1530,90,58,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0.0019039473616212137,5.365870325413674e-4,0.5499047106757143
838246179219e7,2631.4934,78132534,1,0,0,0,0,0,0,0,0,1,0,0,580,90,52,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0.011653598995804934,9.630686822860662e-4,0.5507331421063677
84517320895e8,1477.9024749999999,80117348.5,1,0,0,0,0,0,0,0,0,0,1,0,1012.5,100,68,1,0.42857143,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.00625883393901244,0.0011717610759298491,0.4565773675427622
8.4660511166799995e+018,1723.9082,80117353,1,0,0,0,0,0,0,0,0,0,1,0,510,100,36,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0.014594919857163277,0.0013975798055370263,0.536568884084549
847916994861e7,1832.45,80115959,0,1,0,0,0,0,0,0,0,0,1,0,1420,100,58,1,0.2857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0.022256585685643628,6.013409861040105e-4,0.49671701323205647
851405748066e7,3366.217,3595425,0,0,1,0,0,0,1,0,0,0,0,0,1140,100,38,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,-0.011900304829874845,0.002294857120974509,0.5211615751414653
8.5150419905999995e+018,1838.7899,80119012,0,0,0,0,1,0,0,0,0,0,1,0,1420,80,56,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.01506756942445495,0.0010016770807935462,0.5181163481158985
85266539205e8,3003.3372,80116788,1,0,0,0,0,0,0,0,0,0,1,0,1390,100,36,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0.021502378907917553,8.645168179188727e-4,0.5285946513851932
854166689509e7,13285.714,80118603,0,1,0,0,0,0,0,0,0,0,1,0,3100,100,52,1,0.5714286,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0.009074675208447703,2.3036970491868133e-4,0.47483003716657185
8.6321414647600005e+018,14285.714,3594288,0,0,0,0,1,0,1,0,0,0,0,0,9150,80,43,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,-0.004579347266375189,2.7965847509890115e-4,0.4925349726171986
863936791857e7,494.94998,78131597,0,0,0,1,0,0,0,0,0,1,0,0,350,90,51,1,0.2857143,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.02064347744214124,0.0013991576766491137,0.5244665841156004
8.6955198805199995e+018,7525.9556,42124942,1,0,0,0,0,0,0,0,1,0,0,0,2280,100,40,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0.003939647984357839,1.6560015029895784e-4,0.473680376173678
875979355709e7,3702.0427,78133869,0,0,1,0,0,0,0,0,0,1,0,0,1460,90,28,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0.006500572635207179,2.6344833423381576e-4,0.5471435294144814
878283727283e7,4920.4854,42122462,0,0,0,0,1,0,0,0,1,0,0,0,2170,100,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0.014516661358855733,0.0011205820743090229,0.5547797043458801
8.7930070936399995e+018,1308.2699499999999,3594082.5,0,0,0,1,0,0,1,0,0,0,0,0,1e3,100,55,1,0.14285715,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.008169846695474235,6.591198617724003e-4,0.4785192035929444
881137395863e7,914.54999,80117519,1,0,0,0,0,0,0,0,0,0,1,0,700,70,52,1,0.71428573,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.015620863950722211,3.936704956582014e-4,0.5155402186742525
883306170439e7,857.14288,3594045,0,0,1,0,0,0,1,0,0,0,0,0,300,100,24,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0.009207618293007789,0.0027924089458353646,0.5777094148072504
886075426366e7,3550.72,10462549,1,0,0,0,0,0,0,0,0,0,0,1,2880,100,35,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0.012438644754297755,6.470058611393386e-4,0.4389034845112489
8.9475341312399995e+018,5142.8569,3594075,0,0,0,1,0,0,1,0,0,0,0,0,1200,100,68,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0.02748342865085275,0.0017406098008739387,0.4789421921150483
903203797426e7,2916.9763,10462421,0,0,1,0,0,0,0,0,0,0,0,1,620,90,39,5,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.020290257664068237,0.0010143888299650084,0.4485349024299913
9.0324929361999995e+018,1929.3038,80117242,0,0,0,1,0,0,0,0,0,0,1,0,660,100,37,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.021430988168121383,2.993440975755444e-4,0.5302732874412961
905510873287e7,2656.626,10463079,0,0,0,1,0,0,0,0,0,0,0,1,2280,100,37,3,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0.027350622675786137,3.273074480678996e-4,0.449646705251616
908352377545e7,4505.92775,80118740.5,1,0,0,0,0,0,0,0,0,0,1,0,2245,100,45,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.5,0.5,0,0,0,0,0,0,0,0,1,0,0,0.5,1,1,0,0,0.5,1,0,0,0,0.007642559594579536,4.1724081536967985e-4,0.5117131973047884
90846723031e8,2185.9502,3591859,0,1,0,0,0,0,1,0,0,0,0,0,2e3,100,24,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0.015085515125732571,0.0012668356005827266,0.5678072540902905
908685528709e7,864.12,3591942,0,0,0,0,1,0,1,0,0,0,0,0,660,100,61,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0.013053257847825198,0.0013234420483404534,0.5033680244497448
910770375257e7,5714.2856,10463823,0,1,0,0,0,0,0,0,0,0,0,1,2120,100,23,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0.009421833482915557,8.141718270888536e-4,0.39828199036289047
9.1141432113200005e+018,1564.0803,80116985,1,0,0,0,0,0,0,0,0,0,1,0,440,100,31,1,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.002010188884323342,5.026057971632199e-4,0.5440199153563272
912396132378e7,2486.57065,80117605.5,0,0,1,0,0,0,0,0,0,0,1,0,1255,90,64,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.0019630743366152695,2.0808014007976384e-4,0.5408982683422434
912436868777e7,2276.26,78131769,0,0,0,0,0,1,0,0,0,1,0,0,2080,90,31,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0.01363716173456208,4.6189325305523253e-4,0.5196315066164972
9.1297158619599995e+018,6057.75,5522685,0,0,1,0,0,0,0,1,0,0,0,0,4930,100,68,1,0.2857143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0.013180671092332268,0.0010428472416156853,0.51451421989404
913086267951e7,1478.3643,10462551,1,0,0,0,0,0,0,0,0,0,0,1,550,100,35,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0.03157133233936169,0.001296645452406026,0.4845444828886993
913654632907e7,6651.7056,5514443,0,0,0,0,1,0,0,1,0,0,0,0,1610,100,65,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,-0.004127656292155259,0.0012704464855228259,0.5363543744096795
91366230687e8,1777.63,3594109,0,0,0,0,1,0,1,0,0,0,0,0,1470,100,52,1,0.14285715,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,-0.0015615559868526962,4.923291256259977e-4,0.5136087954638584
914732645642e7,285.44,78133707,0,0,0,1,0,0,0,0,0,1,0,0,180,100,32,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0.014908120580181173,4.056033286958893e-4,0.5948987401559662
915961396358e7,17142.857,5514278,0,0,0,0,1,0,0,1,0,0,0,0,6170,80,50,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0.025982937690857213,3.4631709370228975e-4,0.530884631427949
919299574621e7,969.29999,80117318,0,0,0,0,0,1,0,0,0,0,1,0,730,100,19,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.019045026177479038,2.188996421220858e-4,0.5552982344342954
9.1936610176399995e+018,9591.3555,78133826,0,1,0,0,0,0,0,0,0,1,0,0,2970,100,46,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0.01012569664639004,2.2210847178879807e-4,0.4527498107589491
